Product ID,Priduct Name,Purchase Price,Sales Price,
1537,Fresh Vanilla Milk Powder 400 gm,,280,
1538,Garden Fresh Powder Drink (Orange) 700 gm,,380,
1539,Nutri-C Mango Drink 250 gm,,170,
1540,Nutri-C Orange Drink 250 gm,,170,
1541,Kool Aid Tropical Powder Drink 538 gm,,689,
1542,Kool Aid Strawberry Powder Drink 538 gm,,689,
1543,Pran Sweet Toast Biscuit 200 gm,,35,
1544,Saporito Red Grape Vinegar 500 ml (Copy),,340,
1545,metador toilet brush,,80,
1546,Ispahani Mirzapore Best Leaf Tea 400 gm,,210,
1547,Ispahani Mirzapore Tea Bag 50 pcs,,90,
1548,Brooke Bond Taaza Black Tea (Jar Free) 400 gm*2,,398,
1549,Ispahani Mirzapore Best Leaf Tea 200 gm,,110,
1550,Kazi &amp; Kazi Green Tea 60 gm 40 pcs,,160,
1551,Brooke Bond Black Tea 200 gm,,100,
1552,Danish Simla Premium Blend Tea (Free Jar) 400 gm,,200,
1553,Lipton Green Tea Bag Honey and Lemon 50 pcs,,260,
1554,Ispahani Blender's Choice Premium Green Tea 50 pcs,,200,
1555,Finlays Pure Green Tea Bags 100 gm 50 pcs,,100,
1556,Lipton Green Tea Bag Honey and Lemon 25 pcs,,140,
1557,Kazi &amp; Kazi Ginger Tea 60 gm 40 pcs,,150,
1558,Brooke Bond Taaza Tea Bag 50 pcs 100 gm,,85,
1559,Tetley Premium Tea Bags 100 gm 50 pcs,,75,
1560,Red Label Black Tea 400 gm,,270,
1561,Red Label Black Tea 200 gm,,140,
1562,Ispahani Mirzapore Tea Bag (Free Face Mask) 50 pcs,,90,
1563,Fresh Premium Masala Tea 50 gm,,100,
1564,Tulsi Pati Lemon &amp; Ginger Tea 45 gm 30 pcs,,120,
1565,Tata Tea Tetley Premium Leaf 200 gm,,100,
1566,Kazi &amp; Kazi Tulsi Tea 60 gm,,150,
1567,Ispahani Blender's Choice Premium Tea 50 Bags,,145,
1568,Kazi &amp; Kazi Orthodox Green Tea 100 gm,,190,
1569,Ispahani Zareen Premium Tea 400 gm,,250,
1570,Magnolia Garden Fresh Tea (1 pcs Spoon Free) 500 gm,,200,
1571,Tetley Masala Chai Tea Bag 25 pcs,,150,
1572,Hyson Chamomile Organic Infusion Tea 22.5 gm,,200,
1573,Rigs Herbs Masala Tea 45 gm 30 pcs,,100,
1574,Lipton Green Tea Bag Pure &amp; Light 25 pcs,,120,
1575,Jafflong Classic Tea (Free Egg Noodles 2 pcs),,106,
1576,Kazi &amp; Kazi Black Tea 80 gm,,125,
1577,Halda Valley Golden Eyebrow Black Tea (Free Autumn Flush Tea Pot) 170 gm,,1190,
1578,Ispahani Mirzapore BOP Tea 500 gm,,230,
1579,Danish Simla Premium Blend Tea Bag 50 pcs,,85,
1580,Fresh Premium Tea (Glass Free) 200 gm,,100,
1581,Lipton Yellow Label Tea Bag 50 pcs,,270,
1582,Ispahani Zareen Premium Tea 200 gm,,130,
1583,Kazi &amp; Kazi Green Lemongrass Tea 60 gm,,170,
1584,Finlays Gold Tea Bag 100 gm 50 pcs,,85,
1585,Ispahani Combo Offer,,700,
1586,Jafflong Classic Tea 200 gm,,106,
1587,Jafflong Classic Tea 400 gm,,206,
1588,Fresh Premium Green Tea 37.5 gm,,110,
1589,Lipton 3 In 1 Tarik Instant Milk Tea 12 pcs,,448,
1590,Lipton 3 In 1 Halia Milk Instant Tea 12 pcs,,448,
1591,Ispahani Eker Bhetor Tin Offer each,,590,
1592,Sajeeb Non Caffeine Tea Masala 30 gm,,100,
1593,Kazi &amp; Kazi Northern Harmony 65 gm,,260,
1594,Kazi &amp; Kazi First Flush Tea 100 gm,,200,
1595,Paragon Exotic Tea 200 gm,,100,
1596,Paragon Hajinagar BOP Tea 500 gm,,215,
1597,Bashundhara Stick Noodles Masala 180 gm,,20,
1598,Golden Circle Orange Juice 2LTR,,840,
1599,Golden circle  Apple Juice 2 ltr,,840,
1600,Golden Garden Red Plum 220 GM,,265,
1601,Nuttos Organic Mixed Nuts 400gm,,799,
1602,MASAFI Mango Juice 2LTR,,665,
1603,Potato Regular (Net Weight ± 50 gm) 1 kg,,20,
1604,Garlic Imported (Net Weight ± 10 gm) 500 gm,,65,
1605,Big Potato (Net Weight ± 50 gm) 1 kg,,20,
1606,Potato Seasonal Premium (Net Weight ± 50 gm) 1 kg,,20,
1607,Ginger Local (Net Weight ± 10 gm) 500 gm,,60,
1608,Special Brown Bread 300 gm,,105,
1609,White Bread 500 gm,,75,
1610,Pran Puffed Rice (Muri) 500 gm,,65,
1611,Golden Harvest Frozen Paratha Family Pack 20 pcs,,250,
1612,Cocola 2 Wafer Roll Jar 280 gm,,60,
1613,Pran Puffed Rice (Muri) 250 gm,,35,
1614,Pran Flattened Rice (Chira) 500 gm,,65,
1615,Golden Harvest Aloo Paratha 250 gm 2pcs,,70,
1616,Golden Harvest Mega Deshi Paratha 1600 gm 20 pcs,,300,
1617,Agrobiz Puffed Rice (Hand Made Muri) 200 gm,,35,
1618,Ispahani Bakery Fresh Dry Cake 350 gm,,120,
1619,Anmol Puffed Rice 400 gm,,45,
1620,Ruchi Puffed Rice (Muri) 250 gm,,40,
1621,Purnava Vitamin E Egg 12 pcs,,160,
1622,Purnava Omega 3 Enriched Egg 12 pcs,,220,
1623,Complan 2 350 gm,,385,
1624,Horlicks Standard Jar 500 gm,,350,
1625,Ovaltine Malted 2 Drink Jar 400 gm,,325,
1626,Horlicks Standard Jar 1000 gm,,645,
1628,PediaSure Complete Classic Vanilla 900 gm,,2000,
1629,PediaSure Vanilla Delight 400 gm,,759,
1630,Ovaltine Power 10 2 Drink Jar 400 gm,,560,
1631,Junior Horlicks Jar 500 gm,,390,
1632,Vitamalt 2 Drink Jar 600 gm,,450,
1633,Nestle Milo Activ-Go (2 Flavored) Powder Drink Pouch 250 gm,,270,
1634,Ovaltine Malted Milk Drink Jar 400 gm,,325,
1635,Nestle Nestum Whole Grain Ceral Milk Drink 504 gm,,850,
1636,Boost 2 Jar 400 gm,,395,
1637,PediaSure Premium 2 Jar 400 gm,,789,
1638,Complan Creamy Classic Plain Bib 350 gm,,360,
1639,Mother's Horlicks Bib 350 gm,,490,
1640,Kellogg's Chocos Fills 2 Breakfast Cereal 17gm,,20,
1641,Kellogg's Chocos 2 Breakfast Cereal Moons &amp; Stars 26gm,,20,
1642,Quaker Oats Poly 500 gm,,268,
1643,Kellogg's Chocos Magic Hearts 2 Breakfast Cereal (Thermo Smart Bottle Free) 325 gm,,375,
1644,Wonder Muffin Cake 6 pcs 100 gm,,60,
1645,Nababi Sweetened Bakorkhani 400 gm,,160,
1646,Dan Cake 2 Muffin 12 packs 300 gm,,180,
1647,Nababi Cheesy Bakorkhani 400 gm,,190,
1648,Dan Cake Vanilla Pound Cake 320 gm,,100,
1649,Dan Cake 2 Layer Cake 12 pack 360 gm,,100,
1650,Dan Cake Vanilla Muffin 12 packs 300 gm,,180,
1651,Dan Cake Strawberry Swiss Roll 200 gm,,130,
1653,Burger Bun 4 pcs,,65,
1654,Hot Dog Roll 200 gm,,65,
1655,Nutella Hazelnut Ferrero Cocoa Spread 350 gm,,520,
1656,Nocilla Two Colour 2 200 gm,,275,
1657,Alfa Mayonnaise 236 ml,,125,
1658,Herman Mayonnaise 236 gm,,135,
1659,Ruchi Orange Jam 480 gm,,130,
1660,Shezan Mixed Fruit Jam 440 gm,,120,
1661,Pran Orange Jelly 500 gm,,130,
1662,Herman Peanut Butter Creamy 340 gm,,325,
1663,Herman Mayonnaise 473 gm,,245,
1664,Herman Peanut Butter Crunchy 340 gm,,325,
1665,Foster Clark's Jam Strawberry 450 gm,,495,
1666,Nutella Hazelnut Cocoa Spread 400 gm,,590,
1667,Kazi Farms Kitchen Orange Jelly 340 gm,,130,
1668,Sundrop Peanut Butter Crunchy 462 gm,,390,
1669,Dhaka Dough Homemade Peanut Spread 200gm,,185,
1670,Amul Lite Milk Fat Bread Spread 200 gm,,260,
1671,Ruchi Mixed Fruit Jam 480 gm,,130,
1672,Discovery Peanut Butter Smooth &amp; Creamy 510 gm,,460,
1673,Highway Creamy Peanut Butter 510 gm,,500,
1674,Highway Crunchy Peanut Butter 510 gm,,500,
1675,Sundrop Peanut Butter jelly (Grape) 340 gm,,350,
1676,Foster Clark's Cherry Jam 450 gm,,495,
1677,Foster Clark's Marmalade Dundee Jam 450 gm,,495,
1678,Tova Jam Strawberry 435 gm,,465,
1679,Tova Jam Mixed Fruit 435 gm,,465,
1680,Stute Fine Cut Diabetic Orange Extra Marmalade 430 gm,,399,
1681,Shezan Apple Jelly 440 gm,,120,
1682,Pran Mixed Fruit Jam 375 gm,,110,
1683,Pran Mango Jam 375 gm,,110,
1684,IXL Breakfast Marmalade 480 gm,,604,
1685,IXL Fruit of the Forest 480 gm,,604,
1686,Foster Clark's Mixed Fruit Jam 450 gm,,495,
1687,Pran Orange Jelly 375 gm,,110,
1688,Freshwel Cherry Jelly 85 gm,,95,
1689,Dabur Honey 250 gm,,200,
1690,Dabur Honey 500 gm,,375,
1691,Saffola Honey 500 gm,,375,
1693,Alshifa Natural Honey 500 gm ৳750,,750,
1694,Alshifa Natural Honey 500 gm,,750,
1695,Khaas Food Sundarban Natural Honey 250 gm,,360,
1696,Zandu Pure Honey 250 gm,,235,
1697,rupchanda soyabean oil 1 ltr poly,0,138,
1698,Jodi Sausage 300 gm,,140,
1700,Kazi Farms Kitchen Plain Paratha Family 20 pcs 1300 gm,,265,
1701,Kazi Farms Kitchen  Sausage 10 pcs 340 gm,,230,
1702,Golden Harvest Nuggets 300 gm,,180,
1703,American Garden Mushroom Whole 425 gm,,149,
1704,Golden Champ Mushroom 425 gm,,115,
1705,Domee Mushroom 425 gm,,150,
1706,Hibiscus Mushrooms Choice Whole Can 425 gm,,160,
1707,Hosen Mushroom Choice Whole Can 425 gm,,190,
1708,King Bell Coconut Milk 400 ml,,160,
1709,Ceylon Organic Coconut Milk 400 ml,,180,
1710,Garden Fresh Whole Kernel Corn 425 gm,,100,
1711,Red Tomato (Net Weight ± 10 gm) 500 gm,,21,
1712,Stainless Steel Scourer 4 pcs,,40,
1714,Tora Bika Cappuccino (25 gm*6) 6 pcs,,150,
1715,Godrej Good Knight Power Active Machine + Refill,,130,
1716,ACI Savlon Baby Wipes (AntiBacterial) 80 pcs,,200,
1717,Molfix Baby Diaper Belt 1 New Born 2-5 kg 44 pcs,,1000,
1718,Huggies Dry Baby Diaper New Born Belt Up to 5 kg 60 pcs,1595,1595,
1719,Clariss Baby Wipes (Ultra Soft) 120 pcs,,295,
1720,Pampers Baby Dry 1 Jumbo Plus Belt Newborn 2-5 kg 72 pcs,2499,2499,
1721,Love Baby Super Diaper New Born Belt S 2-5 kg 28 pcs,560,560,
1722,godnight power active,,130,
1723,Huggies Baby Diaper Ultra New Born Belt Up to 5 kg 48 pcs,,1480,
1724,Kidz Baby Belt Diaper New Born 0-4 kg 25 pcs,,700,
1725,Savlon Twinkle Baby New Born Diaper Belt S Up to 8 kg 44 pcs,,950,
1726,Kidz Cotton Baby Wet Wipes 56 pcs,,260,
1727,Angel Silicon Nipple (0-3 Months) S each,,45,
1728,Farlin Baby Feeding Bottle &amp; Nipple Brush (BF-250) each,,220,
1729,teer suger 1kg,,78,
1730,onion new deshi,,45,
1731,Farlin Baby Herbal Wet Wipes (Skin Care) (DT-006D) 85 pcs,,410,
1732,Angel Baby Feeding Bottle &amp; Nipple Cleanser 500 ml,,412,
1733,Mens Fair And Lovely Face Wash Rapid Action 50gm,,90,
1734,Pur Baby New Born Feeder S (3-6 months) (R.1501) 140 ml,,259,
1735,Nannys Baby Diaper Belt 1 New Born 2-5 kg 44 pcs,,1200,
1736,Pur Baby New Born Feeder S (R.6506) 70 ml,,220,
1737,SUPERMOM Baby Diaper Belt S New Born- 8 kg 4 pcs,,115,
1738,Johnson's Extra Sensitive Baby Wipes 72 pcs,,325,
1739,NeoCare Baby Wipes 120 pcs,,200,
1740,Pozzy Baby Wet Towel Wipes 120 pcs,,235,
1741,Bashundhara Baby Wipes 120 pcs,,180,
1743,Freshmaker Jumbo Baby Wet Wipes 120 pcs,,220,
1744,Happy Fresh (Rose) Wet Wipes 120 pcs,,220,
1745,Supermom Mild Baby Wipes 80 pcs,,210,
1746,Molfix Baby Lotion Wet Wipes 60 pcs,,220,
1747,Himalaya Gentle Baby Wipes 24 pcs,,200,
1749,Mother Care Baby Fragrance Wipes 60 pcs,,385,
1750,SMC Smile Baby Wipes 80 pcs,,200,
1753,Huggies Dry Baby Belt Diaper L 9-14 kg 60 pcs,,1869,
1754,NeoCare Baby Diaper Belt XL 11-25 kg (Free Parachute Just For Baby Lotion 50 ml) 50 pcs,,1900,
1755,Huggies Dry Pants Baby Diaper Pant XL 12-17 kg 42 pcs,,1425,
1756,Huggies Dry Pants Baby Diaper XXL 15-25 kg 32 pcs,,1425,
1757,Molfix Baby Diaper Pants 4 Maxi 9-14 Kg 52 pcs,,1600,
1758,Huggies Dry Pants Baby Diaper Pant M 6-12 kg 60 pcs,,1315,
1759,Kidstar Baby Belt Diaper L 9-18 kg 56 pcs,,1300,
1760,Molfix Baby Diaper Pants 5 Junior 12-17 Kg 48 pcs,,1650,
1761,Huggies Dry Baby Diaper Belt M 6-11 kg 72 pcs,,1785,
1763,Savlon Twinkle Baby Belt Diaper XL 11-25 Kg 32 pcs,,950,
1764,NeoCare Baby Diaper Belt L 7-18 kg (Free Parachute Just For Baby Lotion 50 ml) 50 pcs,,1600,
1765,Huggies Dry Baby Diaper Belt S 4-8 kg 60 pcs,,1445,
1766,Avonee Junior 5 Baby Diaper Pants XL 12-17 kg 32 pcs,,890,
1768,Kidstar Baby Belt Diaper XL 12-25 kg 50 pcs,,1400,
1769,Thai Baby Diaper Pant XL 13-18 kg 32 pcs,,885,
1770,Molfix Baby Diaper Belt 3 Midi 4-9 kg 68 pcs,,1575,
1771,Bashundhara Diapant Baby Diaper XL 12-17 kg 32 pcs,,890,
1772,Molfix Baby Diaper Belt 5 Junior 11-18 kg 44 pcs,,1755,
1773,Molfix Baby Diaper Belt 2 Mini 3-6 kg 80 pcs,,1755,
1774,Thai Baby Diapers Pant (jumbo Pack) XL 12-17 kg 44 pcs,,1200,
1775,Avonee Midi 3 Baby Diaper Pant M 7-12 kg 40 pcs,,890,
1776,Love Baby Super Diaper 5 Junior Belt XL 11-25 kg 24 pcs,,700,
1777,Thai Baby Diaper Pant XXL 18 kg+ 24 pcs,,885,
1778,Molfix Baby Diaper Pants 7 Extra Large 19+ kg 36 pcs,,1990,
1779,Molfix Baby Diaper Pants 5 Junior 12-17 Kg 22 pcs,,700,
1780,Huggies Dry Baby Diaper Belt XL 11-16 kg 48 pcs,,1430,
1781,Bashundhara Diapant Baby Diaper L 9-14 kg 34 pcs,,890,
1782,Love Baby Super Diaper 4 Maxi Belt L 7-18 kg 50 pcs,,1360,
1783,NeoCare Baby Diaper Belt M 4-9 kg (Free Parachute Just For Baby Lotion 50 ml) 50 pcs,,1400,
1784,MamyPoko Pants Diaper (Pant) XXL 15-25 kg 22 pcs,,845,
1785,Love Baby Super Diaper 5 Junior Belt XL 11-25 kg 48 pcs,,1360,
1786,NeoCare Baby Diaper Belt S 3-6 kg (Free Parachute Just For Baby Lotion 50 ml) 50 pcs,,1150,
1787,MamyPoko Pants Diaper Pant L 9-14 kg 44 pcs,,1499,
1788,Thai Baby Diaper Pant (jumbo Pack) XXL 14-25 kg 34 pcs,,1200,
1789,Savlon Twinkle Baby Belt Diaper M 6-11 kg 40 pcs,,950,
1790,Molfix Baby Diaper Pants 6 Extra Large 15+ Kg 42 pcs,,1850,
1791,Huggies Dry Baby Diaper Belt XXL Over 14kg+ 40 pcs,1500,1500,
1792,Love Baby Super Diaper 6 XXL Belt 16 kg+ 44 pcs,,1360,
1793,Thai Baby Diaper Pant L 9-16 kg 34 pcs,,885,
1794,Himalaya Total Care Baby Pants Diaper XL 54 pcs,,2800,
1798,PediaSure Vanilla Delight 1 kg,,1716,
1800,Junior Horlicks BIB 500 gm,,370,
1801,Ensure Nutrition Vanilla Flavour Powder Jar 400 gm,,732,
1802,Ensure Diabetes Care Adult Health Drink 400 gm,,940,
1804,Sunsilk Shampoo Lusciously Thick &amp; Long 375 ml,,320,
1805,Teer Soyabean Oil 2 ltr,,276,
1806,Nestle Maggi Masala Noodles (Free Glass Bowl) 12 packs,,200,
1807,magic toothpowder 100gm,,40,
1808,Olympic Tip Biscuits 255 gm,,50,
1810,Danish 2Fun Instant Noodles Masala (Color Pencil Set Free) 8 pack,,135,
1811,Doodles Stick Noodles 180 gm,,20,
1812,ACI Nutrilife Rice Bran Oil (Bottle)-5ltr,,760,
1813,Knorr Soup 72 Corn 24 gm,,40,
1814,Knorr Thai Soup 28 gm,,40,
1816,Nestlé Maggi Healthy Soup Corn With 72 Flavor (25 gm*4) 4 pcs,,160,
1817,Nestlé Maggi Shaad-e Magic Seasoning (4 gm*12) 12 pcs,,60,
1818,Nestlé Maggi Healthy Soup Vegetables (25 gm*4) 4 pcs,,160,
1819,Pasta Hat Macaroni (Rigate) 500 gm,,120,
1820,Pasta Hat Spaghetti 500 gm,,120,
1821,Kolson Macaroni Shell 400 gm,,65,
1822,Bashundhara Tube Pasta 500 gm,,80,
1823,Barilla Durum Wheat Pasta Spaghetti 500 gm,,250,
1825,Kolson Macaroni Assorted Pack 500 gm,,100,
1826,Pasta Hat Macaroni (Big Elbow) 500 gm,,130,
1827,Barilla Durum Wheat Pasta Penne 500 gm,,250,
1828,Reggia Pasta Lasagne Sheet 500 gm,,350,
1829,Barilla Durum Wheat Pasta Angel Hair 500 gm,,250,
1830,Bashundhara Big Oyster Macaroni 400 gm,,65,
1831,Pastiano Spiralli Pasta 500 gm,,180,
1832,Pastiano Penne Pasta 500 gm,,180,
1833,Slim Pasta Fettuccine 200 gm,,310,
1834,Slim Pasta Spaghetti 200 gm,,310,
1835,Dekko Oyster Pasta 200 gm,,35,
1836,Saporito Penne Rigate (Italy) 500 gm,,215,
1837,Santa Sophia Durum Wheat Spaghetti (Stick) 500 gm,,150,
1838,Santa Sophia La Pasta Burgu (Rotini) 500 gm,149,149,
1839,San Remo Fusilini Pasta 500 gm,,200,
1840,Snickers 2 18 gm,,20,
1841,Snickers 2 50 gm,,55,
1842,Cadbury Dairy Milk 2 24 gm,,40,
1843,Cocola 2 Wafer Rolls 50 gm,,15,
1844,Cadbury Dairy Milk Silk Plain 2 60 gm,,130,
1845,M&M 2 45 gm,,80,
1846,M&M Peanut 2 45 gm,,80,
1847,Snickers Family Pack 2 180 gm,,225,
1848,Cadbury Dairy Milk 2 Bubbly 50 gm,,150,
1849,Bounty 2x 2 57 gm,,60,
1850,Munchy's Oat Krunch Dark 2 208 gm,,330,
1851,Tic Tac Apple 7.7 gm,,25,
1852,Tic Tac Orange 7.7gm,,25,
1853,Tic Tac Mint 7.7gm,,25,
1854,Pran Fruit Magic 18 pcs,,35,
1855,Alpenliebe Original Caramel Candy Pouch 90 pcs,,90,
1856,Cadbury Dairy Milk Silk 2 60 gm,,130,
1857,Pran Hajom Candy Pouch 50 pcs,,50,
1858,Olympic Knock 2 Coated Wafer 25 gm,,15,
1859,Pran MR Mango Candy Pouch 50 pcs,,50,
1860,Mentos Mint Roll 21.6 gm,,15,
1861,Fresh 2 Bar 15.5 gm,,10,
1862,CBL Munchee 2 Fingers 90 gm,,60,
1863,CBL Munchee 2 Wafer 100 gm,,60,
1864,Fresh Crispee Wafer 2 Flavor 35 gm,,10,
1865,Cadbury 5 Star 2 21.5 gm,,32,
1866,Tiffany Crunch 'N' Cream Hazelnut Wafers 76 gm,,110,
1867,Kit Kat Share bag 126 gm,,200,
1868,Nestle Kit Kat 2 Finger 2 Wafer 18.5 gm,,30,
1869,Olympic Juicy Litchi Candy 125 gm,,50,
1870,Mentos Pure Fresh Chewing Sugarfree Gum (Green Tea Fresh Mint) 29.7 gm,,110,
1871,Amul Milk 2 40 gm,,90,
1872,Fox's Berries Candy Tin 180 gm,,230,
1873,Amul Fruite N Nut Dark 2 150 gm,,350,
1874,Golden Garden Jelly Bean 150 gm,,360,
1875,Cadbury Nutties 30 gm,,100,
1876,Safari 2 Bar 12 gm,,20,
1877,CBL Munchee Choco Mo 90 gm,,60,
1878,ox's 75 Candy Tin 180 gm,,230,
1879,Amul Suger Free Dark 2 150 gm,,350,
1880,Amul Mystic Mocha 2 150 gm,,350,
1881,Mars 2 Bar 51 gm,,70,
1882,Amul Milk 2 Minis Gable Pouch 100 gm,,280,
1883,Mentos Pure Fresh Chewing Sugarfree Gum (Green Tea Berry Lime Mint) 29.7 gm,,110,
1884,Mentos Pure Fresh Chewing Sugarfree Gum (Green Tea Winter Green) 29.7 gm,,110,
1885,Amul Tropical Orange Dark 2 150 gm,,350,
1886,Amul Single Origin Dark 2 Colombia 125 gm,,350,
1887,Amul Dark Milk Bar 150 gm,,290,
1888,Chupa Chups Tubes Mini Box 10 pcs,,100,
1889,Amul Raisin and Almond Milk 2 150 gm,,350,
1890,CBL Munchee Chunky Chok 90 gm,,60,
1891,Alpenliebe Juzt Jelly Chutney (Snack Pack Free) 170 pcs,,340,
1892,Alpenliebe Juzt Jelly Chutney 170 pcs,,340,
1893,Protect Hand Sanitizer 100 ml,,60,
1894,Dettol Handwash Re-energize Liquid Soap Refill 170 ml,,65,
1895,KN95 Face Mask each,,69,
1896,Hexisol Hand Rub 250 ml,,130,
1897,Sepnil Disinfectant Spray 300 ml,,350,
1898,Savlon Disinfectant Spray 300 ml,,350,
1899,Dettol Instant Hand Sanitizer Original 50 ml,,145,
1901,ACI Savlon Ocean Blue Antiseptic Handwash Refill 200 ml,,60,
1902,Savlon Disinfectant Spray 125 ml,,150,
1903,Mediker SafeLife Handwash Refill 170 ml,,55,
1904,Face Mask Surgical Disposable 50 pcs,,219,
1905,Hexisol Hand Rub 50 ml,,40,
1906,ACI Savlon Liquid Antiseptic 500 ml,,125,
1907,Lifebuoy Hand Sanitizer 50 ml,,80,
1908,Dettol Anti Bacterial Wet Wipes 10 pcs,,75,
1909,Oxyclean Disinfectant Spray 500 ml,,230,
1910,Dettol Handwash Cool Liquid Soap Refill 170 ml,,65,
1911,Dettol Antiseptic Liquid (Brown) Single Pack 100 ml,,52,
1912,Face Shield each,,149,
1913,ACI Savlon Ocean Blue Handwash 500 ml,,150,
1914,Sepnil Instant Hand Sanitizer 40 ml,,80,
1915,Oxyclean Disinfectant Spray( Almer Sanitizer 50 ml free) 500 ml,,230,
1916,General Use Face Mask 10 pcs,,115,
1917,Dettol Surface Disinfectant Spray Spring Blossom (Free Dettol Instant Hand Sanitizer 50 ml) 225 ml,,350,
1918,Lifebuoy Sanitizer Total 100 ml,,130,
1919,Baby Mask 20 pcs,,469,
1920,Dettol Antiseptic Liquid (Brown) Single Pack 50 ml,,38,
1921,Fresh Maida 2 kg,,92,
1922,Rok Glass Cleaner Refill 350ml,,100,
1923,Rok Wood &amp; Furniture Cleaner 350 ml,,130,
1924,Godrej Protekt Instant Hand Sanitizer 50 ml,,80,
1925,Disposable Vinyl Gloves Pack (L) each,,999,
1926,Germisol Hand Rub 50 ml,,40,
1927,Safety Goggles Protective Eye Wear each,,104,
1928,Oxyclean Disinfectant Spray 100 ml,,150,
1929,Stay Safe Travel Pack,,500,
1930,Bombay Sweets Chanachur 150 gm,,30,
1931,Goalini Full Cream Milk Powder 1 kg,,590,
1933,Organic 72 Eggs (Deshi) 12 pcs,,179,
1934,Danish Full Cream Milk Powder 1 kg,,690,
1935,Goalini Full Cream Milk Powder 500 gm,,315,
1936,Purnava Mosquito Repellent Spray 75 ml,,175,
1938,Oillina High Oleic Sunflower Oil 5 ltr,,1495,
1939,Royal Chef Sunflower Oil 2 ltr,,348,
1940,Parachute Just For Baby Face Cream 100 gm,,200,
1941,Parachute Just for Baby Lotion 100 ml,,140,
1942,Himalaya Baby Lotion 100 ml,,180,
1943,Meril Baby Shampoo 110 ml,,120,
1945,Meril Baby Olive Oil 100 ml,,210,
1946,Himalaya Gentle Baby Sampoo (Buy 1 Get 1 Free) 200 ml,,320,
1947,Himalaya Prickly Heat Powder (Buy 1 Get 1 Free) 200 gm,,260,
1948,Parachute Just For Baby Diaper Rash Cream 25 gm,,90,
1949,Himalaya Baby Powder 100 gm,,125,
1950,Himalaya Gentle Baby Sampoo 200 ml,,320,
1951,Parachute Just For Baby Lotion 200 ml,,250,
1952,Parachute Just for Baby Soap 75 gm,,75,
1953,Himalaya Gentle Baby Soap 75 gm,,80,
1954,Himalaya Prickly Heat Powder 200 gm,,260,
1955,Parachute Just for Baby Wash 100 ml,,155,
1956,Cetaphil Baby Gentle Wash &amp; Shampoo 230 ml,,1390,
1957,Cetaphil Baby Daily Lotion 400 gm,,1500,
1958,Deep Fresh Baby Foam Pink Girl Shampoo 400 ml,,650,
1959,nestle coffee minipack 3 in 1,,10,
1960,Rin Washing Liquid 400 ml,,90,
1961,Rin Washing Liquid 800 ml,,175,
1962,Deep Fresh Baby Foam Blue Boy Shampoo 400 ml,,650,
1963,Deep Fresh Cute Boy Shampoo 300 ml,,450,
1964,Deep Fresh Sweel Girl Shampoo 300 ml,,450,
1965,Boots Baby Sensitive Moisture Cream 100 ml,,490,
1966,Mother Care Baby Powder 150 gm,,800,
1967,Mother Care Baby Oil 300 ml,,750,
1968,Cardamom (Elachi) 20gm,,70,
1969,Mother's Smile Lacto Fix Anti Diarrhoea Formula Tin 250gm,,640,
1970,Cinnamon (Daruchini) 50gm,,39,
1971,Johnson's Baby Milk + Rice Cream 100 gm,,330,
1972,Johnson's Baby Bath Milk + Rice 200 ml,,350,
1973,Kodomo Baby Bath &amp; gentle soft 200 ml,,328,
1974,Kodomo Baby Lotion Powder 180 ml,,424,
1975,Kodomo Baby Powder (3+) Natural Soft Protection 400 gm,,465,
1976,Kodomo Baby Bath Rich Milk 1000 ml,,955,
1977,Kodomo Baby Lotion 200 ml,,424,
1978,Kodomo Baby Powder Extra Mild 200 gm,,253,
1979,Kodomo Baby (0+) Shampoo &amp; Original 400 ml,,600,
1980,Kodomo Baby Bath &amp; Gentle Soft 400 ml,,600,
1981,Meril Baby Mild Honey Soap 75 gm,,70,
1982,Kodomo Baby 0+ Powder &amp; Extra Mild 400 gm,,465,
1983,Kodomo Baby Gift Basket each,,2590,
1984,Johnson's Baby Hair Oil 200 ml,,350,
1985,Kodomo Baby Powder (3+) Natural Soft Protection 200 gm,,253,
1986,Kodomo 3+ Baby Fabric Softener 600 ml,,328,
1987,Johnson's Baby Soap 150 gm,,162,
1988,Kodomo Baby Bath &amp; Gentle soft 100 ml,,190,
1989,Farlin Baby Bath Ball Sponge (BF-309A) each,,160,
1990,Johnson's Baby Oil 300 ml,,500,
1991,Johnson's Baby Jelly Lightly Fragranced 250 ml,,515,
1992,Parachute Just For Baby Oil 200 ml,,320,
1993,Parachute Just For Baby Soap 125 gm,,115,
1994,Johnson's Top To Toe Baby Wash 200 ml,,320,
1995,Parachute Just For Baby Powder 200 gm,,180,
1996,Parachute Just For Baby Baby Soap of 3 Combo Pack 75 gm,,225,
1997,Johnson's Blossoms Baby Powder 380 gm,,416,
1998,Johnson's Baby Powder 380 gm,,490,
1999,Kodomo Baby Bottles Cleanser 750 ml,,450,
2000,Angel Bear Toothbrush Holder (Cream),,210,
2001,Pur Baby Plastic Bib (R.6904) each,,279,
2002,Pur Baby Manicure Set (R.6508) each,,279,
2003,Pur Baby Brush &amp; Comb 1 Set (R.6905),,258,
2004,Angel Feeding Bottle Brush (BR-1F3) each,,230,
2006,Farlin Breast Pump Manual (BF-638P) each,,350,
2007,Farlin Baby Blue Feeding Bottle &amp; Nipple Brush (BF-252) each,,260,
2008,Farlin Baby Hair Comb &amp; Brush Set (BF-150A) each,,385,
